[2023-03-09 21:01:41:17905][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@640028f2, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@48b744fd, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@2ef3efcc, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@60655642, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@5c7b504, org.springframework.test.context.support.DirtiesContextTestExecutionListener@772589ed, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4619854a, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@c040c8d, org.springframework.test.context.event.EventPublishingTestExecutionListener@3453f79c, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@6f627a1a, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@655b9169, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4917992b, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@62536882, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@1e9d6c78, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@27f4761b]
[2023-03-09 21:01:41:17980][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - Starting NoticeServiceTest using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 8364 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:01:41:17980][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:01:41:18295][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:01:41:18361][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 65 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:01:41:18713][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:01:41:18738][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-9 - Starting...
[2023-03-09 21:01:41:18745][Test worker] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
[2023-03-09 21:01:42:18861][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - Starting NoticeServiceTest using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 8364 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:01:42:18861][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:01:42:19217][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:01:42:19277][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 58 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:01:42:19559][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:01:42:19579][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-10 - Starting...
[2023-03-09 21:01:42:19588][Test worker] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
[2023-03-09 21:01:42:19663][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - Starting NoticeServiceTest using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 8364 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:01:42:19664][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:01:43:20027][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:01:43:20091][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 63 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:01:43:20380][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:01:43:20400][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-11 - Starting...
[2023-03-09 21:01:43:20406][Test worker] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
[2023-03-09 21:01:43:20521][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - Starting NoticeServiceTest using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 8364 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:01:43:20521][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:01:44:20911][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:01:44:20969][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 57 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:01:44:21258][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:01:44:21275][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-12 - Starting...
[2023-03-09 21:01:44:21284][Test worker] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
[2023-03-09 21:01:44:21371][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - Starting NoticeServiceTest using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 8364 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:01:44:21371][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:01:44:21652][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:01:44:21704][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 51 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:01:45:21962][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:01:45:21979][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-13 - Starting...
[2023-03-09 21:01:45:21987][Test worker] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
[2023-03-09 21:01:45:22055][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - Starting NoticeServiceTest using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 8364 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:01:45:22055][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:01:45:22346][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:01:45:22403][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 56 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:01:45:22668][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:01:45:22685][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-14 - Starting...
[2023-03-09 21:01:45:22690][Test worker] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
[2023-03-09 21:01:45:22768][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - Starting NoticeServiceTest using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 8364 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:01:45:22769][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:01:46:23061][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:01:46:23112][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 50 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:01:46:23371][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:01:46:23391][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-15 - Starting...
[2023-03-09 21:01:46:23400][Test worker] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
[2023-03-09 21:01:46:23472][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - Starting NoticeServiceTest using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 8364 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:01:46:23472][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:01:47:23816][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:01:47:23874][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 56 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:01:47:24130][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:01:47:24153][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-16 - Starting...
[2023-03-09 21:01:47:24159][Test worker] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
[2023-03-09 21:01:47:24271][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - Starting NoticeServiceTest using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 8364 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:01:47:24272][Test worker] INFO  c.m.a.n.service.NoticeServiceTest - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:01:47:24570][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:01:47:24619][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 48 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:01:48:24934][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:01:48:24950][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-17 - Starting...
[2023-03-09 21:01:48:24955][Test worker] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
[2023-03-09 21:02:29:487][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.mapshot.api.MapShotApiApplicationTests], using SpringBootContextLoader
[2023-03-09 21:02:29:499][Test worker] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.mapshot.api.MapShotApiApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
[2023-03-09 21:02:29:500][Test worker] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.mapshot.api.MapShotApiApplicationTests]: MapShotApiApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
[2023-03-09 21:02:29:750][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.mapshot.api.MapShotApiApplication for test class com.mapshot.api.MapShotApiApplicationTests
[2023-03-09 21:02:29:947][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
[2023-03-09 21:02:29:982][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6d2d99fc, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@bdecc21, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@5e3a39cd, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@21f9277b, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@201aa8c1, org.springframework.test.context.support.DirtiesContextTestExecutionListener@5d58c727, org.springframework.test.context.transaction.TransactionalTestExecutionListener@52a36910, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3a095ec0, org.springframework.test.context.event.EventPublishingTestExecutionListener@4f20a5e0, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@54da32dc, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@1d782abe, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@6df7988f, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@27b22f74, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@22fba58c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7e8a46b7]
[2023-03-09 21:02:30:1787][Test worker] INFO  c.m.api.MapShotApiApplicationTests - Starting MapShotApiApplicationTests using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 5876 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:02:30:1788][Test worker] INFO  c.m.api.MapShotApiApplicationTests - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:02:30:1831][background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.3.Final
[2023-03-09 21:02:32:3324][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:02:32:3724][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 377 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:02:33:5001][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:02:33:5136][Test worker] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.7.Final
[2023-03-09 21:02:34:5532][Test worker] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[2023-03-09 21:02:34:5777][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
[2023-03-09 21:02:34:5950][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
[2023-03-09 21:02:34:6019][Test worker] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MariaDB103Dialect
[2023-03-09 21:02:36:7341][Test worker] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[2023-03-09 21:02:36:7370][Test worker] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
[2023-03-09 21:02:39:10388][Test worker] INFO  c.m.api.MapShotApiApplicationTests - Started MapShotApiApplicationTests in 9.332 seconds (JVM running for 12.45)
[2023-03-09 21:02:39:10885][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.mapshot.api.image.controller.ProxyControllerTest], using SpringBootContextLoader
[2023-03-09 21:02:39:10887][Test worker] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.mapshot.api.image.controller.ProxyControllerTest]: no resource found for suffixes {-context.xml, Context.groovy}.
[2023-03-09 21:02:39:10888][Test worker] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.mapshot.api.image.controller.ProxyControllerTest]: ProxyControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
[2023-03-09 21:02:39:10925][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.mapshot.api.MapShotApiApplication for test class com.mapshot.api.image.controller.ProxyControllerTest
[2023-03-09 21:02:39:10928][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
[2023-03-09 21:02:39:10928][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@12f933c7, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@156d7556, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@531bfe4b, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2c8f7d6a, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@77331437, org.springframework.test.context.support.DirtiesContextTestExecutionListener@98a0842, org.springframework.test.context.transaction.TransactionalTestExecutionListener@56f569e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@525c0f74, org.springframework.test.context.event.EventPublishingTestExecutionListener@3da12ba4, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@64b0ec4a, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@1b949de4, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@2981064d, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1dc9e4d2, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@7ef8899d, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@41bc501b]
[2023-03-09 21:02:39:10999][Test worker] INFO  c.m.a.i.c.ProxyControllerTest - Starting ProxyControllerTest using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 5876 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:02:39:10999][Test worker] INFO  c.m.a.i.c.ProxyControllerTest - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:02:40:11500][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:02:40:11555][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 54 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:02:40:12123][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:02:40:12145][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Starting...
[2023-03-09 21:02:40:12182][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Start completed.
[2023-03-09 21:02:40:12183][Test worker] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MariaDB103Dialect
[2023-03-09 21:02:40:12255][Test worker] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[2023-03-09 21:02:40:12257][Test worker] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
[2023-03-09 21:02:42:13593][Test worker] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
[2023-03-09 21:02:42:13594][Test worker] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
[2023-03-09 21:02:42:13596][Test worker] INFO  o.s.t.w.s.TestDispatcherServlet - Completed initialization in 1 ms
[2023-03-09 21:02:42:13799][Test worker] INFO  c.m.a.i.c.ProxyControllerTest - Started ProxyControllerTest in 2.868 seconds (JVM running for 15.861)
[2023-03-09 21:02:43:14369][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.mapshot.api.image.controller.StorageControllerTest], using SpringBootContextLoader
[2023-03-09 21:02:43:14372][Test worker] INFO  o.s.t.c.s.AbstractContextLoader - Could not detect default resource locations for test class [com.mapshot.api.image.controller.StorageControllerTest]: no resource found for suffixes {-context.xml, Context.groovy}.
[2023-03-09 21:02:43:14373][Test worker] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils - Could not detect default configuration classes for test class [com.mapshot.api.image.controller.StorageControllerTest]: StorageControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
[2023-03-09 21:02:43:14380][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Found @SpringBootConfiguration com.mapshot.api.MapShotApiApplication for test class com.mapshot.api.image.controller.StorageControllerTest
[2023-03-09 21:02:43:14382][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener]
[2023-03-09 21:02:43:14382][Test worker] INFO  o.s.b.t.c.SpringBootTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5cb42eb2, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2d05d022, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@28806954, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@7ff26b29, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@24e0bdb, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1495f70, org.springframework.test.context.transaction.TransactionalTestExecutionListener@2aa85cc4, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@466fd19b, org.springframework.test.context.event.EventPublishingTestExecutionListener@348d1a5e, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@7f746160, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@17524c36, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@2f89b44e, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@730a140b, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@2f29046b, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@2a1fce44]
[2023-03-09 21:02:43:14453][Test worker] INFO  c.m.a.i.c.StorageControllerTest - Starting StorageControllerTest using Java 11.0.14.1 on DESKTOP-1IEATUL with PID 5876 (started by THE-LEE in C:\Users\THE-LEE\Desktop\mapshot-api)
[2023-03-09 21:02:43:14454][Test worker] INFO  c.m.a.i.c.StorageControllerTest - No active profile set, falling back to 1 default profile: "default"
[2023-03-09 21:02:43:14888][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
[2023-03-09 21:02:43:14949][Test worker] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 59 ms. Found 1 JPA repository interfaces.
[2023-03-09 21:02:44:15549][Test worker] INFO  io.undertow.servlet - Initializing Spring embedded WebApplicationContext
[2023-03-09 21:02:44:15549][Test worker] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1087 ms
[2023-03-09 21:02:44:15883][Test worker] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
[2023-03-09 21:02:44:15902][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Starting...
[2023-03-09 21:02:44:15933][Test worker] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Start completed.
